ID,LAND_NR,Partei_NR,Partei_ABK,Name,Titel,Vorname,Nachname,Jahrgang,Geschlecht,Kandidatur,LP,WKR_NR,BereitsMdB,MdB_2021,Einzug,Prozent,erneut,TW_acc,TW_user,TW_id,TW_verif,FB_acc,FB_user,FB_id,FB_typ,FB_verif
152,6,28,dieBasis,"Arzt, Ilona Lydia",,"Ilona Lydia",Arzt,1964,1,1,18,NA,0,0,0,'null',0,0,'null','null',0,1,ilona.arzt.3,100000731871078,3,2
153,2,26,du.,"Asafu-Adjei, Nana Asantewa",,"Nana Asantewa",Asafu-Adjei,1977,1,1,1,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
154,7,28,dieBasis,"Asbach, Klaus Dieter",,"Klaus Dieter",Asbach,1964,2,2,NA,197,0,0,0,'null',0,0,'null','null',0,1,klaus.asbach.5,100000560789005,3,2
155,1,4,FDP,"Aschenberg-Dugnus, Christine Irene",,"Christine Irene",Aschenberg-Dugnus,1959,1,3,3,4,1,1,2,'null',1,1,cad59,25980076,1,1,AschenbergDugnusMdB,1581155168671300,1,1
156,9,18,MLPD,"Aschenbrenner, Arnold",,Arnold,Aschenbrenner,1951,2,1,15,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
157,3,4,FDP,"Asi, Ferhat",,Ferhat,Asi,1992,2,3,22,25,0,0,0,'null',0,1,FerhatAsi6,1316094221816823813,2,1,ferhat.asi.543,100033889744938,3,2
158,7,38,"Team Todenhöfer","Aslan, Özenç",,Özenç,Aslan,1982,2,1,1,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
159,8,38,"Team Todenhöfer","Aslanoǧlu, Ferhat",,Ferhat,Aslanoǧlu,1974,2,1,6,NA,0,0,0,'null',0,1,ferhataslanoglu,568044293,2,1,ferhat.aslanoglu.35,100000416426698,3,2
160,14,48,"EB: Asmus","Asmus, Sven",,Sven,Asmus,1976,2,2,NA,151,0,0,0,'null',0,0,'null','null',0,1,SvenAsmusDirektkandidat,NA,1,2
161,9,28,dieBasis,"Assel, Dietmar Rudolf",,"Dietmar Rudolf",Assel,1966,2,3,12,235,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
162,5,1,CDU,"Aßmann, Dr. Barbara",Dr.,Barbara,Aßmann,1966,1,1,52,NA,0,0,0,'null',0,0,'null','null',0,1,assmann.dr,100033749854382,3,2
163,4,9,"Die PARTEI","Assmann, Hermann Josef",,"Hermann Josef",Assmann,1977,2,1,20,NA,0,0,0,'null',0,1,hermannassmann,485634455,2,1,hermann.j.assmann,100003586344629,3,2
164,8,6,GRÜNE,"Ateia, Jasmin",,Jasmin,Ateia,1982,1,1,40,NA,0,0,0,'null',0,0,'null','null',0,1,Jasmin-Ateia-104979371746973/,104979371746973,1,1
165,8,18,MLPD,"Ates, Zeki",,Zeki,Ates,1962,2,3,14,282,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
166,11,6,GRÜNE,"Audretsch, Andreas",,Andreas,Audretsch,1984,2,3,4,82,0,1,2,'null',0,1,AnAudretsch,995519538,1,1,andreas.audretsch,580255140,3,2
167,9,6,GRÜNE,"Auer, Stefanie Maria",,"Stefanie Maria",Auer,1986,1,3,33,229,0,0,0,'null',0,1,stefanie_m_auer,1119853446327304192,2,1,stefaniemariaauer,100300454792955,1,1
168,9,7,CSU,"Auerhahn, Anna-Maria",,Anna-Maria,Auerhahn,1996,1,1,34,NA,0,0,0,'null',0,1,AnnaAuerhahn,978547698654642176,2,1,annamariaauerhahn,100001492251343,3,2
169,9,7,CSU,"Auernhammer, Artur",,Artur,Auernhammer,1963,2,2,NA,241,1,1,1,"38,4",1,0,'null','null',0,1,AuernhammerMdB,233549693475148,1,1
170,6,1,CDU,"Aufenanger, Michael",,Michael,Aufenanger,1976,2,3,18,168,0,0,0,'null',0,1,MichaelAufenan1,1326396523068989447,2,1,michael.aufenanger,100002218995347,3,2
171,5,28,dieBasis,"Aufmkolk, Helga",,Helga,Aufmkolk,1959,1,2,NA,100,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
172,10,18,MLPD,"Aulenbacher, Susanne Krimhilde",,"Susanne Krimhilde",Aulenbacher,1958,1,1,2,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
173,9,7,CSU,"Aumer, Peter",,Peter,Aumer,1976,2,2,NA,233,1,1,1,"35,3",1,1,PeterAumer,348460907,1,1,PeAumer,272174299602455,1,1
174,5,6,GRÜNE,"Außendorf, Maik",,Maik,Außendorf,1971,2,3,18,100,0,1,2,'null',0,1,maik_aussendorf,24253731,1,1,maussendorf,108607258028382,1,1
175,8,13,ÖDP,"Austermann, Georg Hans-Ludwig Maria",,"Georg Hans-Ludwig Maria",Austermann,1966,2,2,NA,272,0,0,0,'null',0,1,GeorgAustermann,833452136491003904,2,1,georgmaria.austermann,100012674040253,3,2
176,3,1,CDU,"Averbeck, Petra",,Petra,Averbeck,1959,1,1,49,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
177,16,24,"Die Humanisten","Avetisyan, Narek Avetisi",,"Narek Avetisi",Avetisyan,1987,2,1,1,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
178,5,38,"Team Todenhöfer","Ayar, Melek",,Melek,Ayar,1996,1,1,7,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
179,6,18,MLPD,"Aydin, Tufan",,Tufan,Aydin,1988,2,3,5,183,0,0,0,'null',0,1,tfnydn88,3334969391,2,1,100000205757659,100000205757659,3,2
180,11,20,"MENSCHLICHE WELT","Azbak, Sahin",,Sahin,Azbak,1968,2,2,NA,81,0,0,0,'null',0,0,'null','null',0,1,sahin.azbak.3,100024535868648,3,2
181,3,1,CDU,"Babendererde, Dr. Cornell-Anette",Dr.,Cornell-Anette,Babendererde,1971,1,1,62,NA,0,0,0,'null',0,0,'null','null',0,1,100009436182981,100009436182981,3,2
182,5,6,GRÜNE,"Babenhauserheide, Maik",,Maik,Babenhauserheide,1975,2,3,40,133,0,0,0,'null',0,1,babman,16690437,1,1,maik.babenhauserheide,1326208122,2,1
183,7,11,NPD,"Babic, Safet",,Safet,Babic,1981,2,1,3,NA,0,0,0,'null',0,0,'null','null',0,1,100010619566101,100010619566101,3,2
184,6,4,FDP,"Bach, Jorias",,Jorias,Bach,1998,2,3,17,169,0,0,0,'null',0,1,JoriasBach,1356582371794038784,2,1,JoriasBach,101886488774626,1,2
185,16,5,"DIE LINKE","Bach, Sebastian Freimund",,"Sebastian Freimund",Bach,1982,2,1,9,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
186,5,34,LKR,"Bachem, Wilfried",,Wilfried,Bachem,1961,2,1,8,NA,0,0,0,'null',0,0,'null','null',0,1,wilfried.bachem,100000611457627,3,2
187,8,6,GRÜNE,"Bacherle, Tobias Björn",,"Tobias Björn",Bacherle,1994,2,3,13,260,0,1,2,'null',0,1,TBBacherle,2835233692,1,1,TBBacherle,623394177837445,1,1
188,14,3,AfD,"Bachmann, Carolin",,Carolin,Bachmann,1988,1,2,NA,161,0,1,1,"33,4",0,0,'null','null',0,1,CarolinBachmannAfD,102447141656283,1,1
189,1,5,"DIE LINKE","Bachmann, Sophie",,Sophie,Bachmann,1988,1,1,5,NA,0,0,0,'null',0,1,SCBachmann,112965661,2,1,SophieCBachmann,100000397916315,3,2
190,5,28,dieBasis,"Bachmann, Susanne",,Susanne,Bachmann,1966,1,2,NA,106,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
191,9,4,FDP,"Bachmann, Sven Wilhelm",,"Sven Wilhelm",Bachmann,1975,2,3,54,236,0,0,0,'null',0,0,'null','null',0,1,bachmann2021,111674134308261,1,1
192,7,28,dieBasis,"Bachmann, Uwe",,Uwe,Bachmann,1963,2,1,17,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
193,6,32,BÜNDNIS21,"Backfisch, Markus Wilhelm",,"Markus Wilhelm",Backfisch,1973,2,1,6,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
194,5,9,"Die PARTEI","Backs, Arnim Jörg Daniel",,"Arnim Jörg Daniel",Backs,1972,2,1,31,NA,0,0,0,'null',0,0,'null','null',0,1,arnim.backs.7,100052753668273,3,2
195,16,38,"Team Todenhöfer","Baddack, Sven",,Sven,Baddack,1967,2,1,3,NA,0,0,0,'null',0,0,'null','null',0,1,baddack,1243609309,3,2
196,4,18,MLPD,"Bader, Jürgen",,Jürgen,Bader,1960,2,3,3,55,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
197,3,28,dieBasis,"Bader, Karl-Heinz",,Karl-Heinz,Bader,1954,2,2,NA,41,0,0,0,'null',0,1,KarlHei40571337,1389946156910792704,2,0,'null','null',0,0
198,2,18,MLPD,"Bader, Susanne Doris",,"Susanne Doris",Bader,1956,1,2,NA,21,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
199,9,6,GRÜNE,"Badum, Lisa Hildegard",,"Lisa Hildegard",Badum,1983,1,3,9,236,1,1,2,'null',1,1,badulrichmartha,282195399,1,1,BadumLisa,99489241160,1,1
200,5,10,Tierschutzpartei,"Badura, Michael",,Michael,Badura,1962,2,3,3,142,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
201,12,9,"Die PARTEI","Baecker, Orson Lance",,"Orson Lance",Baecker,2001,2,3,4,61,0,0,0,'null',0,0,'null','null',0,1,Orson-Baecker-die-Partei-116247463574414,116247463574414,1,2
202,8,2,SPD,"Baehrens, Heike Charlotte",,"Heike Charlotte",Baehrens,1955,1,3,13,263,1,1,2,'null',1,0,'null','null',0,1,baehrensmdb,1475998419282812,1,1
203,12,6,GRÜNE,"Baerbock, Annalena Charlotte Alma",,"Annalena Charlotte Alma",Baerbock,1980,1,3,1,61,1,1,2,'null',1,1,ABaerbock,2179010672,1,1,abaerbock,1675394899406675,1,1
204,6,5,"DIE LINKE","Bahl, Sascha",,Sascha,Bahl,1976,2,2,NA,188,0,0,0,'null',0,1,SaschaBahl,327577743,2,1,sascha.bahl.linke,885994934754170,1,2
205,3,28,dieBasis,"Bahr, Christian Holger",,"Christian Holger",Bahr,1971,2,2,NA,36,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
206,9,2,SPD,"Bahr, Ulrike Renate Martina",,"Ulrike Renate Martina",Bahr,1964,1,3,16,252,1,1,2,'null',1,1,MdB_Ulrike_Bahr,724565991104110592,2,1,mdb.ulrike.bahr,488276387901037,1,1
207,1,10,Tierschutzpartei,"Bahr-van Gemmert, Janine",,Janine,"Bahr-van Gemmert",1967,1,1,6,NA,0,0,0,'null',0,0,'null','null',0,1,janine.bahr.7,100000798154977,3,2
208,2,18,MLPD,"Baldes, Franziska",,Franziska,Baldes,1969,1,1,8,NA,0,0,0,'null',0,0,'null','null',0,1,franziska.baldes.3,100001000209585,3,2
209,4,24,"Die Humanisten","Baldowski, Peter",,Peter,Baldowski,1979,2,1,8,NA,0,0,0,'null',0,0,'null','null',0,1,peter.baldowski,1234781627,3,2
210,7,2,SPD,"Baldy, Daniel",,Daniel,Baldy,1994,2,3,5,205,0,1,1,"24,9",0,1,baldy_daniel,3305672686,2,1,baldy.spd,104478578452808,1,1
211,5,28,dieBasis,"Balint, Peter Michael",,"Peter Michael",Balint,1950,2,2,NA,129,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
212,4,9,"Die PARTEI","Balke, Ralf Peter",,"Ralf Peter",Balke,1963,2,1,19,NA,0,0,0,'null',0,0,'null','null',0,1,RalfPetraHinz,519743108217209,1,2
213,4,10,Tierschutzpartei,"Balog-Broschinski, Cornelia",,Cornelia,Balog-Broschinski,1964,1,3,1,54,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
214,7,1,CDU,"Balthasar-Schäfer, Stephanie",,Stephanie,Balthasar-Schäfer,1968,1,1,23,NA,0,0,0,'null',0,0,'null','null',0,1,stephanie.balthasarschafer.7,100017931309722,3,2
215,2,32,BÜNDNIS21,"Baltrusch, Michaela Laura",,"Michaela Laura",Baltrusch,1959,1,1,3,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
216,3,48,"EB: Balzer","Balzer, Siegfried Gert",,"Siegfried Gert",Balzer,1951,2,2,NA,25,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
217,5,6,GRÜNE,"Banaszak, Felix",,Felix,Banaszak,1989,2,3,6,116,0,1,2,'null',0,1,fbanaszak,395209158,1,1,felix.banaszak,1335983894,2,1
218,13,24,"Die Humanisten","Bandt, Mare",,Mare,Bandt,2003,1,1,2,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
219,9,6,GRÜNE,"Bandte, Pius",,Pius,Bandte,1998,2,3,34,256,0,0,0,'null',0,1,PBandte,1411720311360442370,2,1,pius.bandte,100001919904023,3,2
220,9,34,LKR,"Bangert, Christian Jürg",,"Christian Jürg",Bangert,1972,2,1,8,NA,0,0,0,'null',0,1,bobowarmeinname,1335325770181390337,2,0,'null','null',0,0
221,5,8,"FREIE WÄHLER","Bank, Frank Werner",,"Frank Werner",Bank,1972,2,2,NA,90,0,0,0,'null',0,0,'null','null',0,1,frank.bank.750,100010976792701,3,2
222,12,5,"DIE LINKE","Bank, Tobias",,Tobias,Bank,1985,2,3,6,60,0,0,0,'null',0,0,'null','null',0,1,tobiasbank2021,101260045200806,1,1
223,7,15,DiB,"Banse, Inger",,Inger,Banse,1990,1,1,5,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
224,9,7,CSU,"Bär, Dorothee Gisela Renate Maria",,"Dorothee Gisela Renate Maria",Bär,1978,1,3,2,248,1,1,1,"39,1",1,1,DoroBaer,140821364,1,1,DorotheeBaerMdB,84588674291,1,1
225,9,6,GRÜNE,"Bär, Karl",,Karl,Bär,1985,2,3,12,223,0,1,2,'null',0,1,karlbaer,33172351,2,1,KarlBaerBundestag,308243095957112,1,1
226,5,2,SPD,"Baradari, Nezahat",,Nezahat,Baradari,1965,1,3,26,149,1,1,2,'null',1,1,NBaradari,2773426719,2,1,Baradari2021,572683579602491,1,2
227,1,40,Volt,"Barckhan, Lea",,Lea,Barckhan,2002,1,1,7,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
228,8,1,CDU,"Bareiß, Thomas",,Thomas,Bareiß,1975,2,2,NA,295,1,1,1,"30,1",1,1,Thomas_Bareiss,2797812265,1,1,thomas.bareiss,152284468263590,1,1
229,9,18,MLPD,"Barimis, Michel",,Michel,Barimis,1987,2,3,5,244,0,0,0,'null',0,1,MBarimis,1340671749155917824,2,0,'null','null',0,0
230,8,5,"DIE LINKE","Bärmann, Simon",,Simon,Bärmann,2002,2,2,NA,284,0,0,0,'null',0,1,simonbaermann,2197566851,1,1,Simon-Bärmann-Bundestagskandidat-für-DIE-LINKE-im-Wahlkreis-Offenburg-110690104588033,110690104588033,1,2
231,5,9,"Die PARTEI","Baron von Kruedener, Aaron Yannick",,"Aaron Yannick","Baron von Kruedener",1997,2,3,96,93,0,0,0,'null',0,0,'null','null',0,1,Aaronderpolitiker,1830167927216087,1,2
232,14,18,MLPD,"Baronesse von Freytag-Löringhoff, Louisa Nadia Marie",,"Louisa Nadia Marie","Baronesse von Freytag-Löringhoff",1994,1,4,2,192,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
233,9,5,"DIE LINKE","Barrientos Krauss, Simone Anita",,"Simone Anita","Barrientos Krauss",1963,1,3,5,251,1,0,0,'null',0,1,SBarrientosK,176104376,2,1,simonebarrientosseite,144178299002339,1,1
234,6,3,AfD,"Bärsch, Gerhard Walter",,"Gerhard Walter",Bärsch,1988,2,1,11,NA,0,0,0,'null',0,0,'null','null',0,1,100017918884911,100017918884911,3,2
235,13,2,SPD,"Barsch, Johannes",,Johannes,Barsch,1994,2,1,9,NA,0,0,0,'null',0,1,JohannesBarsch,1487766242,2,1,johannes.barsch.7,100002604680178,3,2
236,7,40,Volt,"Barsuhn, Alexandra",,Alexandra,Barsuhn,1994,1,3,1,211,0,0,0,'null',0,1,AlexBarsuhn,1366721844523511808,2,0,'null','null',0,0
237,7,40,Volt,"Barsuhn, Detlef",,Detlef,Barsuhn,1953,2,3,14,200,0,0,0,'null',0,0,'null','null',0,1,detlef.barsuhn.1,100053220734683,3,2
238,8,30,BÜRGERBEWEGUNG,"Barta, Anna Carolin",,"Anna Carolin",Barta,2003,1,1,8,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
239,8,30,BÜRGERBEWEGUNG,"Barta, Attila",,Attila,Barta,1968,2,1,26,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
240,3,8,"FREIE WÄHLER","Bartels, Alrich",,Alrich,Bartels,1966,2,1,3,NA,0,0,0,'null',0,0,'null','null',0,1,alrich.bartels.7,100020735257627,3,2
241,13,21,DKP,"Bartels, Erich",,Erich,Bartels,1952,2,1,2,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
242,4,24,"Die Humanisten","Bartels, Jonas",,Jonas,Bartels,1995,2,1,14,NA,0,0,0,'null',0,1,NoChangingFlag,1421828116322963460,2,0,'null','null',0,0
243,12,28,dieBasis,"Bartels, Torsten",,Torsten,Bartels,1967,2,3,7,62,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
244,13,4,FDP,"Bartelt, Christian",,Christian,Bartelt,1976,2,3,2,16,0,0,0,'null',0,0,'null','null',0,1,christian.bartelt.1,100002634614731,3,2
245,9,7,CSU,"Barth, Birgit Monika",,"Birgit Monika",Barth,1972,1,1,50,NA,0,0,0,'null',0,0,'null','null',0,1,birgit.barth.54,100039110285701,3,2
246,8,9,"Die PARTEI","Barth, Daniel",,Daniel,Barth,1990,2,2,NA,271,0,0,0,'null',0,1,DanielBarthKA1,1388799961324789760,2,0,'null','null',0,0
247,15,48,"EB: Barth","Barth, Thomas",,Thomas,Barth,1956,2,2,NA,68,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
248,7,48,"EB: Bartholomé","Bartholomé, Anna Monika",,"Anna Monika",Bartholomé,1949,1,3,4,203,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
249,14,10,Tierschutzpartei,"Bartilla, Nico",,Nico,Bartilla,1977,2,1,2,NA,0,0,0,'null',0,0,'null','null',0,1,nico.bart.50,100002297911329,3,2
250,2,2,SPD,"Bartke, Dr. Matthias",Dr.,Matthias,Bartke,1959,2,3,4,19,1,0,0,'null',0,1,matthiasbartke,3376953843,1,1,mbartke,175913025887969,1,1
251,5,13,ÖDP,"Bartmann, Ralf",,Ralf,Bartmann,1962,2,1,24,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
252,6,2,SPD,"Bartol, Sören",,Sören,Bartol,1974,2,3,5,171,1,1,1,"36,9",1,1,soerenbartol,57293969,1,1,soerenbartol,1395797837300016,1,1
253,3,28,dieBasis,"Bartos, Kai",,Kai,Bartos,1975,2,2,NA,30,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
254,13,5,"DIE LINKE","Bartsch, Dr. Dietmar Gerhard",Dr.,"Dietmar Gerhard",Bartsch,1958,2,3,1,14,1,1,2,'null',1,1,DietmarBartsch,2320519958,1,1,DietmarBartschMdB,135751919841485,1,1
255,5,24,"Die Humanisten","Bartsch, Falko",,Falko,Bartsch,1989,2,1,3,NA,0,0,0,'null',0,1,Nordvvind,1176070283746304000,2,0,'null','null',0,0
256,3,2,SPD,"Bartz, Alexander",,Alexander,Bartz,1984,2,3,25,32,0,0,0,'null',0,0,'null','null',0,1,alexanderbartzSPD,101276215245096,1,1
257,5,9,"Die PARTEI","Bartz, Robin",,Robin,Bartz,1992,2,2,NA,107,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
258,8,8,"FREIE WÄHLER","Barutta, Bernhard Heinrich",,"Bernhard Heinrich",Barutta,1961,2,2,NA,271,0,0,0,'null',0,1,BerndBarutta,881622262629224450,1,1,bbarutta,1727203080642398,1,2
259,7,8,"FREIE WÄHLER","Barz, Pascal",,Pascal,Barz,1998,2,1,19,NA,0,0,0,'null',0,1,PascalBarz1,787825435216404480,2,1,pascal.barz.7,100005725458964,3,2
260,13,24,"Die Humanisten","Barz, Sascha",,Sascha,Barz,1988,2,1,5,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
261,5,2,SPD,"Bas, Bärbel",,Bärbel,Bas,1968,1,3,12,115,1,1,1,"40,3",1,1,baerbelbas,19438957,1,1,baerbel.bas,645760532106194,3,2
262,8,38,"Team Todenhöfer","Bashir, Ahsan Kurt",,"Ahsan Kurt",Bashir,1982,2,1,5,NA,0,0,0,'null',0,1,SunnYBashiri,1415698532,2,1,AhsanKurtBashir,101783262021083,1,2
263,8,8,"FREIE WÄHLER","Basler, Uwe",,Uwe,Basler,1961,2,2,NA,267,0,0,0,'null',0,0,'null','null',0,1,uwe.basler,100000125212206,3,2
264,8,28,dieBasis,"Baßler, Ralf Hubert",,"Ralf Hubert",Baßler,1961,2,3,6,272,0,0,0,'null',0,1,Omega0675,210789791,2,1,1302543325,1302543325,3,2
265,8,32,BÜNDNIS21,"Bäßler, Uwe Alfred",,"Uwe Alfred",Bäßler,1964,2,1,18,NA,0,0,0,'null',0,0,'null','null',0,1,uwe.baessler,100001364040848,3,2
266,10,1,CDU,"Bastian, Eva Marianne",,"Eva Marianne",Bastian,1959,1,1,17,NA,0,0,0,'null',0,0,'null','null',0,1,eva.bastian.161,100047917533922,3,2
267,15,8,"FREIE WÄHLER","Bäthge, Christina Monika",,"Christina Monika",Bäthge,1953,1,1,13,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
268,11,9,"Die PARTEI","Bauer, Anna",,Anna,Bauer,1989,1,1,29,NA,0,0,0,'null',0,1,realpolitikerin,552680572,2,1,Realpolitikerin,134594599967376,1,2
269,5,3,AfD,"Bauer, Detlef",,Detlef,Bauer,1960,2,2,NA,125,0,0,0,'null',0,1,DetlefBauer_AfD,3627640695,2,1,DetlefBauerBottrop,102596551498699,1,2
270,9,18,MLPD,"Bauer, Emil Karl Eckehard",,"Emil Karl Eckehard",Bauer,1953,2,3,3,252,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
271,11,21,DKP,"Bauer, Hans",,Hans,Bauer,1941,2,1,1,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
272,9,48,"EB: Bauer","Bauer, Helmut Richard Andreas",,"Helmut Richard Andreas",Bauer,1959,2,2,NA,235,0,0,0,'null',0,1,HB71624587,1200796659816501251,2,0,'null','null',0,0
273,8,18,MLPD,"Bauer, Hubert",,Hubert,Bauer,1960,2,2,NA,261,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
274,8,1,CDU,"Bauer, Ingrid",,Ingrid,Bauer,1966,1,1,59,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
275,9,4,FDP,"Bauer, Nicole Anna Elisabeth",,"Nicole Anna Elisabeth",Bauer,1987,1,3,7,228,1,1,2,'null',1,1,nicole_ae_bauer,1061873979760263168,1,1,bauer.nicole.fdp,675646769291203,1,1
276,10,10,Tierschutzpartei,"Bauer, Pia Maria",,"Pia Maria",Bauer,1980,1,1,4,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
277,9,6,GRÜNE,"Bauer, Susanne Iris",,"Susanne Iris",Bauer,1977,1,3,32,237,0,0,0,'null',0,0,'null','null',0,1,susanne.bauer.750331,100008000102238,3,2
278,11,8,"FREIE WÄHLER","Bauer, Tobias",,Tobias,Bauer,1982,2,3,1,86,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
279,16,18,MLPD,"Bauerle, Doris",,Doris,Bauerle,1960,1,1,12,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
280,8,18,MLPD,"Bäuerle, Peter Josef",,"Peter Josef",Bäuerle,1951,2,1,23,NA,0,0,0,'null',0,0,'null','null',0,1,peter.baeuerle.9,100000136305726,3,2
281,8,3,AfD,"Bäuerle, Verena",,Verena,Bäuerle,1965,1,2,NA,273,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
282,16,1,CDU,"Bauernfeind, Franca Helene",,"Franca Helene",Bauernfeind,1998,1,1,9,NA,0,0,0,'null',0,1,FrancaBauernfnd,1318140644666318848,2,1,100012193151276,100012193151276,3,2
283,8,3,AfD,"Baum, Dr. Christina",Dr.,Christina,Baum,1956,1,3,8,276,0,1,2,'null',0,1,DrChristinaBaum,955899834325700609,2,1,Dr.Christina.Baum,449770495211587,1,1
284,7,1,CDU,"Baum, Natalie",,Natalie,Baum,1983,1,1,36,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
285,6,9,"Die PARTEI","Baumann, Clara Luisa",,"Clara Luisa",Baumann,1989,1,3,14,170,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
286,2,3,AfD,"Baumann, Dr. Bernd",Dr.,Bernd,Baumann,1958,2,3,1,19,1,1,2,'null',1,1,BerndBaumannAfD,3043727333,2,1,Dr.Bernd.Baumann,1679743389020111,1,1
287,9,3,AfD,"Baumann, Jörg Anton",,"Jörg Anton",Baumann,1981,2,2,NA,247,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
288,4,9,"Die PARTEI","Baumann-Duderstaedt, Carsten",,Carsten,Baumann-Duderstaedt,1959,2,1,5,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
289,5,48,"EB: Baumanns","Baumanns, Lara",,Lara,Baumanns,1999,1,2,NA,106,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
290,10,5,"DIE LINKE","Baumeister, Mark",,Mark,Baumeister,1975,2,2,NA,296,0,0,0,'null',0,1,MarkBaumeister,73063590,2,1,Mark-Baumeister-Direktkandidat-Die-Linke-im-Wahlkreis-Saarbrücken-101379332233650,101379332233650,1,2
291,5,21,DKP,"Bäumer, Jürgen",,Jürgen,Bäumer,1953,2,1,20,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
292,9,28,dieBasis,"Baumert, Alwin",,Alwin,Baumert,1965,2,2,NA,232,0,0,0,'null',0,0,'null','null',0,1,alwin.baumert,100005919782611,3,2
293,6,29,"Bündnis C","Baumgart, Frank Walter Wilhelm",,"Frank Walter Wilhelm",Baumgart,1967,2,1,13,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
294,3,2,SPD,"Baumgarten, Louisa-Bärbel",,Louisa-Bärbel,Baumgarten,1984,1,1,60,NA,0,0,0,'null',0,0,'null','null',0,1,louisa.baumgarten.37,100050965298816,3,2
295,4,38,"Team Todenhöfer","Baumgärtner, Ingrid",,Ingrid,Baumgärtner,1997,1,1,3,NA,0,0,0,'null',0,0,'null','null',0,1,ingrid.baumgartner.18,100001355715287,3,2
296,9,5,"DIE LINKE","Baumgartner, Ludwig",,Ludwig,Baumgartner,1978,2,2,NA,240,0,0,0,'null',0,0,'null','null',0,1,ludwig.baumgartner.90,100000644351393,3,2
297,8,1,CDU,"Baumgartner, Roman Albert",,"Roman Albert",Baumgartner,1982,2,1,14,NA,0,0,0,'null',0,0,'null','null',0,1,roman.baumgartner.161,632727251,3,2
298,6,12,PIRATEN,"Baums, Carsten",,Carsten,Baums,1968,2,3,6,176,0,0,0,'null',0,1,BaumsCarsten,1076775407456870401,2,0,'null','null',0,0
299,9,7,CSU,"Baur, Konrad Michael",,"Konrad Michael",Baur,1988,2,1,25,NA,0,0,0,'null',0,1,kommtzeitkonrad,971041934,2,1,konrad.baur.ts,1718564143,3,2
300,9,4,FDP,"Baur, Mathias Eduard Josef",,"Mathias Eduard Josef",Baur,1990,2,1,50,NA,0,0,0,'null',0,1,mathiasbaur,131951266,2,1,mathias.baur,1666907759,3,2
